"dag63","March 2012"," I'm looking to upgrade from my '07 Mazda3s. While I love the Mazda's handling, braking, well-bolstered seats, and Bose stereo, its a little small, underpowered, and noisy. I do not, however, want to give up the manual transmission and the excellent steering feel. I am a little worried that some of the ELLPS lose that steering feel with a little too much power assistance. Trying to keep the price in the mid $30k range. Thanks, in advance, for any advice. "
"sweendogy","March 2012"," I like the fact your keeping the manual transmission - its the way to go for sure. Prob your going to have is mid 30k price.They only one comes to mind is the Tsx which is quiet and has a good engine and sweet 6 speed- car is a little bloated in current form thou- has a nice radio and good service - and will be replaced by a new acura based on the civic soon. . The is250 (haven't driven it) could prob be had for that range if you could find a manual on a dealer lot. G 37 is over 40k along with the TL - but with deals you could prob get under 40k. BMW 328 if you could find a stripper or a experimental deal situation, maybe a cTs in stripped form . I might be missing some. Good luck- "
"tlong","March 2012"," IMHO it's going to be tough in the $30's. There isn't much out there that handles like a Mazda 3 until you get to the $40's. The TSX also came to my mind, but no way it will handle like the Mazda, although it would be more luxurious. How about the G25? Or perhaps a fully loaded Jetta. "
"harlequin1971","March 2012"," I bought an 08 VW GLI last summer and couldn't be much happier for the price. Yes, I bought it used, but with only 18k miles, it was still very fresh inside and out.The GLI has a slick 6sp manual OR the very popular DSG. I have the manual and it drives very well.Starting in the mid 30s, you can outfit them with the full options kit at $30. If you want to tick up the performance, the turbo can be chipped for an extra 50 hp and swapping brakes would return you a car that pulls like a MazdaSpeed3, nets 30 mph highway, has four doors, and can carve curves in a slightly subdued, but still spirited way. The car buttons down nicely.Haven't owned the CTS or the 3, but have driven both and the A4 and I would put this car one slim tier below them - but without any of the snob factor. It becomes a very subtle Q-ship, and every time I zip past someone on the country roads between home and the cities, I get a pretty big grin from the pull of that turbo.And yes, I just recently chipped my car (REVO) and it has added a brashness to the car's personality - still a q-ship, but with even more grunt under the gas pedal. "
"stickguy","March 2012"," No stick in the G25 pretty sure.the TSX is probably the best choice in the category, unless you can find a killer deal on a strippo 3 series.Can the Passat V6 come with stick? not really a handler, but an interesting option.Audi A4 come in price wise? "
"nyccarguy","March 2012"," I did the deal today guys! Come next week I'll be a BMW owner once again.2010 Acura TSX w/ Technology Pkg - Black/Black - 48,8XX miles. Trading it in for 18,500.2011 BMW 328xi - Titanium Silver, Blk leather, Value pkg, Premium pkg, Steptronic, Heated steering wheel, split folding rear seats, Xenon headlights, Navigation, Satellite radio, Destination.MSRP: $44,190Purchase Price: $38,746 "
"andres3","March 2012"," Agreed that Audi's/VW's 2.0T engine chipped is the best way to go for 35K and under.I have an '06 A3 with Unitronics Stage 2 ""chipping."" The stage 2 takes advantage of my custom exhaust system over the stage 1. Put in an S3 intercooler and I basically have a non-Quattro S3 which is a car that is far TOO good for the US market.  :shades: It is very fast. Not sure about REVO's software, but most ""chipped"" 2.0T motors get around 280-290 lb/ft of torque to go along with the 250-260 HP. "
"stickguy","March 2012"," that baby sounds loaded. Nice discount there from MSRP certainly. "
"m6user","March 2012"," If by mid 30s you are talking 33-37k you should be able to get into a base G37 as long as you don't load it up with nav and sports pkg. Discounts are fairly heavy off MSRP. "
"ivan_99","March 2012"," The CTS I drove was 3 years ago...think it was right when they came out.The tranny was very smooth shifting. When used in tiptronic mode with spirited driving it would take a very long time to shift after I made my selection...shift lever...1 second...2 second...almost 3...shift.But as a disclaimer...I find all 'pretend manual' automatics to be that way. Unless you're driving in the hills/mountains where you'd like to hold your gear the tiptronic isn't very useful. Love the DSG...haven't drive the new 8spd. "
"tlong","March 2012"," No stick in the G25 pretty sure.Yeah, after I wrote my original post I thought that might be the case.It's kind of a sparse field between the Mazda 3 and the ELLPS's if you are looking for a stick shift AND really good handling. You would think some automaker would come in and plug that hole around $30-$35K. "
"kyfdx","March 2012"," VW CC or TSX.. I don't think the TSX gives up any handling to the Mazda3, though...I like the GLI idea, but I've never driven the new model.... "
